cellTime,cell,time,none,xGlobal,local,blot,cross,z,x,y,size,gweight
NA:-1,Ealp,156,-1,-1,-1,-1,-1,5.59,17.37,29.7,-1,-1
NA:-1,Caaaa,156,-1,-1,-1,-1,-1,3.01,22.41,31.5,-1,-1
NA:-1,Caaapp,156,-1,-1,-1,-1,-1,6.88,25.83,33.84,-1,-1
NA:-1,Caaapa,156,-1,-1,-1,-1,-1,3.87,24.84,33.48,-1,-1
NA:-1,Caapp,156,-1,-1,-1,-1,-1,9.03,26.37,34.02,-1,-1
NA:-1,Dppp,156,-1,-1,-1,-1,-1,7.74,24.39,28.8,-1,-1
NA:-1,Dppa,156,-1,-1,-1,-1,-1,6.45,23.22,27.81,-1,-1
NA:-1,Dpa,156,-1,-1,-1,-1,-1,8.17,21.69,27.09,-1,-1
NA:-1,Dapa,156,-1,-1,-1,-1,-1,6.45,20.79,31.86,-1,-1
NA:-1,Dapp,156,-1,-1,-1,-1,-1,7.31,22.77,32.67,-1,-1
NA:-1,Daa,156,-1,-1,-1,-1,-1,7.31,19.08,31.68,-1,-1
NA:-1,Z2,156,-1,-1,-1,-1,-1,6.45,22.05,30.06,-1,-1
NA:-1,Z3,156,-1,-1,-1,-1,-1,6.45,19.44,29.61,-1,-1
NA:-1,ABplppaaa,156,-1,-1,-1,-1,-1,7.31,14.4,32.58,-1,-1
NA:-1,ABplppaap,156,-1,-1,-1,-1,-1,8.17,15.75,33.12,-1,-1
NA:-1,ABplppapa,156,-1,-1,-1,-1,-1,6.45,15.93,33.48,-1,-1
NA:-1,ABplppapp,156,-1,-1,-1,-1,-1,7.74,19.08,34.56,-1,-1
NA:-1,ABplppppp,156,-1,-1,-1,-1,-1,10.32,20.25,32.13,-1,-1
NA:-1,ABplppppa,156,-1,-1,-1,-1,-1,9.46,17.73,32.76,-1,-1
NA:-1,ABplpppap,156,-1,-1,-1,-1,-1,9.03,20.25,34.2,-1,-1
NA:-1,ABplpppaa,156,-1,-1,-1,-1,-1,7.74,17.55,33.75,-1,-1
NA:-1,ABplpappp,156,-1,-1,-1,-1,-1,9.89,18,30.78,-1,-1
NA:-1,ABplpappaa,156,-1,-1,-1,-1,-1,9.46,14.67,29.61,-1,-1
NA:-1,ABplpappap,156,-1,-1,-1,-1,-1,9.46,16.38,30.6,-1,-1
NA:-1,ABplpapap,156,-1,-1,-1,-1,-1,9.89,15.3,31.77,-1,-1
NA:-1,ABplpapaa,156,-1,-1,-1,-1,-1,8.6,13.95,31.59,-1,-1
NA:-1,ABplpaapp,156,-1,-1,-1,-1,-1,6.02,14.13,32.49,-1,-1
NA:-1,ABplpaapa,156,-1,-1,-1,-1,-1,5.59,12.15,31.32,-1,-1
NA:-1,ABplpaaap,156,-1,-1,-1,-1,-1,6.88,12.42,31.41,-1,-1
NA:-1,ABplpaaaa,156,-1,-1,-1,-1,-1,7.31,10.8,29.97,-1,-1
NA:-1,ABalpppppa,156,-1,-1,-1,-1,-1,4.3,12.24,29.97,-1,-1
NA:-1,ABalpppppp,156,-1,-1,-1,-1,-1,3.87,14.67,30.42,-1,-1
NA:-1,ABalpppap,156,-1,-1,-1,-1,-1,5.59,10.53,29.7,-1,-1
NA:-1,ABalppppa,156,-1,-1,-1,-1,-1,4.3,10.89,28.44,-1,-1
NA:-1,ABalpppaa,156,-1,-1,-1,-1,-1,4.73,9.36,27.36,-1,-1
NA:-1,ABalppaap,156,-1,-1,-1,-1,-1,6.88,9.45,28.8,-1,-1
NA:-1,ABalppaaa,156,-1,-1,-1,-1,-1,6.02,8.64,27.27,-1,-1
NA:-1,ABalppapp,156,-1,-1,-1,-1,-1,9.03,12.51,30.06,-1,-1
NA:-1,ABalppapa,156,-1,-1,-1,-1,-1,9.03,10.8,28.89,-1,-1
NA:-1,ABalpapppa,156,-1,-1,-1,-1,-1,8.6,14.4,26.64,-1,-1
NA:-1,ABalpappap,156,-1,-1,-1,-1,-1,9.89,14.58,27.18,-1,-1
NA:-1,ABalpappaa,156,-1,-1,-1,-1,-1,10.32,11.97,26.55,-1,-1
NA:-1,ABalpapaa,156,-1,-1,-1,-1,-1,9.89,10.17,27.18,-1,-1
NA:-1,ABalpapap,156,-1,-1,-1,-1,-1,9.03,12.51,28.08,-1,-1
NA:-1,ABalpaapap,156,-1,-1,-1,-1,-1,9.03,9.63,25.47,-1,-1
NA:-1,ABalpaapaa,156,-1,-1,-1,-1,-1,8.17,9,23.4,-1,-1
NA:-1,Cpapp,156,-1,-1,-1,-1,-1,9.03,27.9,32.58,-1,-1
NA:-1,Cpapa,156,-1,-1,-1,-1,-1,6.45,27.45,32.22,-1,-1
NA:-1,Cpaaa,156,-1,-1,-1,-1,-1,2.58,22.32,28.26,-1,-1
NA:-1,Cpaap,156,-1,-1,-1,-1,-1,3.87,25.38,31.05,-1,-1
NA:-1,Cppaa,156,-1,-1,-1,-1,-1,9.46,23.49,29.43,-1,-1
NA:-1,Cppap,156,-1,-1,-1,-1,-1,9.03,25.02,30.96,-1,-1
NA:-1,Cpppp,156,-1,-1,-1,-1,-1,8.6,26.64,31.59,-1,-1
NA:-1,Cpppa,156,-1,-1,-1,-1,-1,8.17,26.37,29.61,-1,-1
NA:-1,ABalpaaaa,156,-1,-1,-1,-1,-1,10.32,10.8,24.3,-1,-1
NA:-1,ABalpaaap,156,-1,-1,-1,-1,-1,9.03,11.79,25.83,-1,-1
NA:-1,ABalapppp,156,-1,-1,-1,-1,-1,4.3,16.11,23.49,-1,-1
NA:-1,ABalapppaa,156,-1,-1,-1,-1,-1,3.87,12.33,21.87,-1,-1
NA:-1,ABalapppap,156,-1,-1,-1,-1,-1,3.44,14.31,22.41,-1,-1
NA:-1,Caapa,156,-1,-1,-1,-1,-1,7.74,27.09,34.65,-1,-1
NA:-1,ABalpaapp,156,-1,-1,-1,-1,-1,7.74,9.72,27.09,-1,-1
NA:-1,ABprppppp,157,-1,-1,-1,-1,-1,10.32,24.3,29.07,-1,-1
NA:-1,ABprppppa,157,-1,-1,-1,-1,-1,9.89,23.22,27.09,-1,-1
NA:-1,ABprpppap,157,-1,-1,-1,-1,-1,10.32,25.74,28.08,-1,-1
NA:-1,ABprpppaa,157,-1,-1,-1,-1,-1,9.46,24.21,25.38,-1,-1
NA:-1,ABprppaap,157,-1,-1,-1,-1,-1,9.46,22.5,24.3,-1,-1
NA:-1,ABprppapa,157,-1,-1,-1,-1,-1,8.17,22.68,24.3,-1,-1
NA:-1,ABprppapp,157,-1,-1,-1,-1,-1,8.17,24.48,26.1,-1,-1
NA:-1,ABprpaaaa,157,-1,-1,-1,-1,-1,8.6,17.46,21.96,-1,-1
NA:-1,ABprpaaap,157,-1,-1,-1,-1,-1,8.6,19.35,22.5,-1,-1
NA:-1,ABprpaapa,157,-1,-1,-1,-1,-1,7.31,18.54,21.51,-1,-1
NA:-1,ABprpaapp,157,-1,-1,-1,-1,-1,7.31,21.15,22.68,-1,-1
NA:-1,ABprppaaa,157,-1,-1,-1,-1,-1,8.6,21.06,23.67,-1,-1
NA:-1,ABprpappp,157,-1,-1,-1,-1,-1,10.32,21.51,28.26,-1,-1
NA:-1,ABprpappa,157,-1,-1,-1,-1,-1,9.46,19.71,26.64,-1,-1
NA:-1,ABprpapaa,157,-1,-1,-1,-1,-1,9.46,19.89,24.39,-1,-1
NA:-1,ABprpapap,157,-1,-1,-1,-1,-1,9.89,21.24,25.2,-1,-1
NA:-1,ABpraaaaa,157,-1,-1,-1,-1,-1,6.88,14.94,20.34,-1,-1
NA:-1,ABpraaaap,157,-1,-1,-1,-1,-1,6.88,16.74,20.79,-1,-1
NA:-1,ABpraaapa,157,-1,-1,-1,-1,-1,6.02,15.12,21.33,-1,-1
NA:-1,ABpraaappp,157,-1,-1,-1,-1,-1,5.59,18.36,21.78,-1,-1
NA:-1,ABpraaappa,157,-1,-1,-1,-1,-1,5.59,16.38,21.96,-1,-1
NA:-1,ABpraapap,157,-1,-1,-1,-1,-1,3.87,18.81,22.14,-1,-1
NA:-1,ABpraapaa,157,-1,-1,-1,-1,-1,3.87,16.38,21.42,-1,-1
NA:-1,ABpraapppp,157,-1,-1,-1,-1,-1,6.02,23.31,24.48,-1,-1
NA:-1,ABpraapppa,157,-1,-1,-1,-1,-1,5.59,21.42,23.22,-1,-1
NA:-1,ABpraappa,157,-1,-1,-1,-1,-1,6.02,20.07,22.14,-1,-1
NA:-1,ABprappap,157,-1,-1,-1,-1,-1,6.45,26.01,27.18,-1,-1
NA:-1,ABprappaa,157,-1,-1,-1,-1,-1,6.88,24.57,25.74,-1,-1
NA:-1,ABprapppa,157,-1,-1,-1,-1,-1,8.6,25.92,27.18,-1,-1
NA:-1,ABprapppp,157,-1,-1,-1,-1,-1,9.03,27.36,28.71,-1,-1
NA:-1,ABprapapp,157,-1,-1,-1,-1,-1,6.88,27.36,28.98,-1,-1
NA:-1,ABprapapa,157,-1,-1,-1,-1,-1,4.73,26.28,27.72,-1,-1
NA:-1,ABprapaaa,157,-1,-1,-1,-1,-1,3.87,22.05,23.76,-1,-1
NA:-1,ABprapaap,157,-1,-1,-1,-1,-1,4.73,23.76,25.47,-1,-1
NA:-1,ABplaaaaa,157,-1,-1,-1,-1,-1,2.58,11.79,25.65,-1,-1
NA:-1,ABplaaaap,157,-1,-1,-1,-1,-1,2.58,13.59,26.28,-1,-1
NA:-1,ABplaaapp,157,-1,-1,-1,-1,-1,3.01,15.84,29.07,-1,-1
NA:-1,ABplaaapa,157,-1,-1,-1,-1,-1,2.58,14.13,27.99,-1,-1
NA:-1,ABplaapaa,157,-1,-1,-1,-1,-1,2.58,11.07,27.63,-1,-1
NA:-1,ABplaapap,157,-1,-1,-1,-1,-1,2.58,13.05,29.16,-1,-1
NA:-1,ABplaapppp,157,-1,-1,-1,-1,-1,4.73,17.1,33.39,-1,-1
NA:-1,ABplaapppa,157,-1,-1,-1,-1,-1,3.87,15.3,32.58,-1,-1
NA:-1,ABplaappa,157,-1,-1,-1,-1,-1,3.01,13.41,31.41,-1,-1
NA:-1,ABplappap,157,-1,-1,-1,-1,-1,6.02,20.34,34.92,-1,-1
NA:-1,ABplapappp,157,-1,-1,-1,-1,-1,6.88,24.03,34.92,-1,-1
NA:-1,ABplapappa,157,-1,-1,-1,-1,-1,5.59,22.23,34.74,-1,-1
NA:-1,ABplapapa,157,-1,-1,-1,-1,-1,4.3,20.79,34.2,-1,-1
NA:-1,ABplapaap,157,-1,-1,-1,-1,-1,3.44,18.54,33.12,-1,-1
NA:-1,ABplapaaa,157,-1,-1,-1,-1,-1,2.58,16.47,31.05,-1,-1
NA:-1,ABplappaa,157,-1,-1,-1,-1,-1,6.02,18.36,34.02,-1,-1
NA:-1,ABplapppp,157,-1,-1,-1,-1,-1,8.6,22.32,35.37,-1,-1
NA:-1,ABplapppa,157,-1,-1,-1,-1,-1,7.74,20.97,34.56,-1,-1
NA:-1,ABarppaaa,157,-1,-1,-1,-1,-1,2.58,17.46,28.08,-1,-1
NA:-1,ABarppaap,157,-1,-1,-1,-1,-1,2.58,19.35,30.6,-1,-1
NA:-1,ABarppapp,157,-1,-1,-1,-1,-1,3.87,22.68,33.57,-1,-1
NA:-1,ABarppapa,157,-1,-1,-1,-1,-1,3.01,19.62,32.31,-1,-1
NA:-1,ABarppppp,157,-1,-1,-1,-1,-1,3.44,25.38,28.71,-1,-1
NA:-1,ABarppppa,157,-1,-1,-1,-1,-1,3.01,24.12,26.73,-1,-1
NA:-1,ABarpppap,157,-1,-1,-1,-1,-1,2.58,22.41,25.83,-1,-1
NA:-1,ABarpppaa,157,-1,-1,-1,-1,-1,2.58,20.43,25.83,-1,-1
NA:-1,ABarpapaa,157,-1,-1,-1,-1,-1,2.58,15.21,23.04,-1,-1
NA:-1,ABarpapap,157,-1,-1,-1,-1,-1,2.58,17.1,24.39,-1,-1
NA:-1,ABarpappa,157,-1,-1,-1,-1,-1,2.58,18,23.04,-1,-1
NA:-1,ABarpappp,157,-1,-1,-1,-1,-1,3.01,19.62,23.85,-1,-1
NA:-1,ABarpaapa,157,-1,-1,-1,-1,-1,3.01,15.3,25.47,-1,-1
NA:-1,ABarpaappa,157,-1,-1,-1,-1,-1,3.01,17.91,26.01,-1,-1
NA:-1,ABarpaappp,157,-1,-1,-1,-1,-1,3.01,19.44,27.72,-1,-1
NA:-1,ABarpaaaa,157,-1,-1,-1,-1,-1,2.58,12.51,23.4,-1,-1
NA:-1,ABarpaaap,157,-1,-1,-1,-1,-1,2.58,13.5,24.57,-1,-1
NA:-1,ABalapaaa,157,-1,-1,-1,-1,-1,4.73,9.18,24.3,-1,-1
NA:-1,ABalapaap,157,-1,-1,-1,-1,-1,4.73,9.81,25.65,-1,-1
NA:-1,ABalaaapp,157,-1,-1,-1,-1,-1,6.45,10.53,21.15,-1,-1
NA:-1,ABalaaapa,157,-1,-1,-1,-1,-1,6.45,8.91,23.31,-1,-1
NA:-1,ABalapappp,157,-1,-1,-1,-1,-1,4.3,13.14,27.36,-1,-1
NA:-1,ABalapappa,157,-1,-1,-1,-1,-1,4.3,11.34,26.46,-1,-1
NA:-1,ABalapapa,157,-1,-1,-1,-1,-1,3.01,10.8,24.39,-1,-1
NA:-1,ABalappap,157,-1,-1,-1,-1,-1,4.3,10.98,21.6,-1,-1
NA:-1,ABalappaa,157,-1,-1,-1,-1,-1,4.73,9.99,22.68,-1,-1
NA:-1,ABalaappp,157,-1,-1,-1,-1,-1,5.16,12.78,21.06,-1,-1
NA:-1,ABalaappa,157,-1,-1,-1,-1,-1,6.88,12.87,20.43,-1,-1
NA:-1,ABalaapaa,157,-1,-1,-1,-1,-1,9.03,12.33,21.15,-1,-1
NA:-1,ABalaapap,157,-1,-1,-1,-1,-1,9.03,14.22,20.79,-1,-1
NA:-1,ABalaaaal,157,-1,-1,-1,-1,-1,7.31,8.64,25.11,-1,-1
NA:-1,ABalaaaar,157,-1,-1,-1,-1,-1,7.74,9.27,22.05,-1,-1
NA:-1,ABaraaaaa,157,-1,-1,-1,-1,-1,9.03,9.99,22.23,-1,-1
NA:-1,ABarappaa,157,-1,-1,-1,-1,-1,9.89,16.29,24.3,-1,-1
NA:-1,ABarappap,157,-1,-1,-1,-1,-1,9.89,18.18,25.11,-1,-1
NA:-1,ABarapppa,157,-1,-1,-1,-1,-1,10.32,16.11,22.59,-1,-1
NA:-1,ABarapppp,157,-1,-1,-1,-1,-1,9.89,18.09,23.22,-1,-1
NA:-1,ABarapaaa,157,-1,-1,-1,-1,-1,9.89,12.96,25.47,-1,-1
NA:-1,ABarapaap,157,-1,-1,-1,-1,-1,9.46,14.49,25.2,-1,-1
NA:-1,ABarapappa,157,-1,-1,-1,-1,-1,9.46,16.11,26.01,-1,-1
NA:-1,ABarapapa,157,-1,-1,-1,-1,-1,10.32,16.11,26.19,-1,-1
NA:-1,ABaraapppp,157,-1,-1,-1,-1,-1,7.74,16.11,25.11,-1,-1
NA:-1,ABaraapppa,157,-1,-1,-1,-1,-1,8.17,14.49,24.3,-1,-1
NA:-1,ABaraapap,157,-1,-1,-1,-1,-1,6.88,12.87,25.74,-1,-1
NA:-1,ABaraappap,157,-1,-1,-1,-1,-1,7.31,13.68,24.03,-1,-1
NA:-1,ABaraapaa,157,-1,-1,-1,-1,-1,8.17,11.07,24.12,-1,-1
NA:-1,ABaraaapap,157,-1,-1,-1,-1,-1,9.46,12.96,23.85,-1,-1
NA:-1,ABaraaapaa,157,-1,-1,-1,-1,-1,9.89,11.16,22.41,-1,-1
NA:-1,ABaraaapp,157,-1,-1,-1,-1,-1,9.89,14.04,22.5,-1,-1
NA:-1,ABaraappaa,157,-1,-1,-1,-1,-1,7.74,12.24,22.95,-1,-1
NA:-1,ABaraaaap,157,-1,-1,-1,-1,-1,7.31,11.25,22.95,-1,-1
NA:-1,MSaaaaa,157,-1,-1,-1,-1,-1,5.59,10.62,23.94,-1,-1
NA:-1,MSaaaap,157,-1,-1,-1,-1,-1,4.73,12.15,24.39,-1,-1
NA:-1,MSaaapp,157,-1,-1,-1,-1,-1,6.02,15.12,26.37,-1,-1
NA:-1,MSaaapa,157,-1,-1,-1,-1,-1,5.16,13.32,25.56,-1,-1
NA:-1,ABalpapppp,157,-1,-1,-1,-1,-1,8.6,16.11,28.26,-1,-1
NA:-1,MSaappa,157,-1,-1,-1,-1,-1,8.6,16.83,29.7,-1,-1
NA:-1,MSaappp,157,-1,-1,-1,-1,-1,8.6,18.81,30.24,-1,-1
NA:-1,MSaapap,157,-1,-1,-1,-1,-1,7.31,16.56,29.43,-1,-1
NA:-1,MSaapaa,157,-1,-1,-1,-1,-1,6.88,13.95,27.63,-1,-1
NA:-1,MSapppp,157,-1,-1,-1,-1,-1,5.59,18.18,31.5,-1,-1
NA:-1,MSapppa,157,-1,-1,-1,-1,-1,6.02,16.11,31.14,-1,-1
NA:-1,MSappap,157,-1,-1,-1,-1,-1,7.74,16.83,31.05,-1,-1
NA:-1,MSappaa,157,-1,-1,-1,-1,-1,7.31,14.31,30.06,-1,-1
NA:-1,MSapaap,157,-1,-1,-1,-1,-1,6.45,12.15,27.99,-1,-1
NA:-1,MSapaaa,157,-1,-1,-1,-1,-1,6.02,10.89,26.73,-1,-1
NA:-1,MSapapa,157,-1,-1,-1,-1,-1,6.45,12.96,29.25,-1,-1
NA:-1,MSapapp,157,-1,-1,-1,-1,-1,5.16,15.66,30.06,-1,-1
NA:-1,Earp,157,-1,-1,-1,-1,-1,5.59,20.07,27.27,-1,-1
NA:-1,Eara,157,-1,-1,-1,-1,-1,5.16,17.73,25.74,-1,-1
NA:-1,MSppppp,157,-1,-1,-1,-1,-1,6.45,21.69,25.92,-1,-1
NA:-1,MSppppa,157,-1,-1,-1,-1,-1,7.31,20.43,24.57,-1,-1
NA:-1,MSpppaa,157,-1,-1,-1,-1,-1,7.74,18.27,24.39,-1,-1
NA:-1,MSpppap,157,-1,-1,-1,-1,-1,7.74,19.62,26.1,-1,-1
NA:-1,MSppaaa,157,-1,-1,-1,-1,-1,7.74,14.67,22.23,-1,-1
NA:-1,MSppaap,157,-1,-1,-1,-1,-1,7.74,16.29,23.13,-1,-1
NA:-1,MSppapa,157,-1,-1,-1,-1,-1,6.02,17.46,23.31,-1,-1
NA:-1,MSppapp,157,-1,-1,-1,-1,-1,6.02,19.35,23.94,-1,-1
NA:-1,ABarapappp,157,-1,-1,-1,-1,-1,9.46,17.91,27.9,-1,-1
NA:-1,MSpappa,157,-1,-1,-1,-1,-1,9.46,19.17,28.44,-1,-1
NA:-1,MSpappp,157,-1,-1,-1,-1,-1,8.6,20.34,28.89,-1,-1
NA:-1,MSpapaa,157,-1,-1,-1,-1,-1,7.31,16.29,26.73,-1,-1
NA:-1,MSpapap,157,-1,-1,-1,-1,-1,7.74,18.27,27.72,-1,-1
NA:-1,MSpaaaa,157,-1,-1,-1,-1,-1,6.45,12.42,22.41,-1,-1
NA:-1,MSpaaap,157,-1,-1,-1,-1,-1,5.59,14.04,23.31,-1,-1
NA:-1,MSpaapa,157,-1,-1,-1,-1,-1,6.02,15.39,24.48,-1,-1
NA:-1,MSpaapp,157,-1,-1,-1,-1,-1,6.88,16.83,24.75,-1,-1
NA:-1,Capaa,157,-1,-1,-1,-1,-1,8.6,21.24,32.4,-1,-1
NA:-1,Capap,157,-1,-1,-1,-1,-1,9.03,23.49,32.22,-1,-1
NA:-1,Cappp,157,-1,-1,-1,-1,-1,9.46,25.02,32.85,-1,-1
NA:-1,Cappa,157,-1,-1,-1,-1,-1,8.6,23.76,34.11,-1,-1
NA:-1,Eprp,157,-1,-1,-1,-1,-1,6.02,25.2,30.6,-1,-1
NA:-1,Epra,157,-1,-1,-1,-1,-1,4.73,22.05,27.81,-1,-1
NA:-1,Eplp,157,-1,-1,-1,-1,-1,5.16,23.76,32.04,-1,-1
NA:-1,Epla,157,-1,-1,-1,-1,-1,4.3,20.07,30.15,-1,-1
NA:-1,Eala,157,-1,-1,-1,-1,-1,4.73,15.39,27.54,-1,-1
NA:-1,Ealp,157,-1,-1,-1,-1,-1,5.16,17.46,29.88,-1,-1
NA:-1,Caaaap,157,-1,-1,-1,-1,-1,3.01,23.49,31.86,-1,-1
NA:-1,Caaaaa,157,-1,-1,-1,-1,-1,3.01,21.6,31.23,-1,-1
NA:-1,Caaapp,157,-1,-1,-1,-1,-1,6.88,25.74,33.93,-1,-1
NA:-1,Caaapa,157,-1,-1,-1,-1,-1,3.87,24.75,33.66,-1,-1
NA:-1,Caapp,157,-1,-1,-1,-1,-1,9.46,26.19,34.11,-1,-1
NA:-1,Dppp,157,-1,-1,-1,-1,-1,7.74,24.66,29.07,-1,-1
NA:-1,Dppa,157,-1,-1,-1,-1,-1,6.45,23.22,27.72,-1,-1
NA:-1,Dpa,157,-1,-1,-1,-1,-1,7.74,22.05,27.09,-1,-1
NA:-1,Dapa,157,-1,-1,-1,-1,-1,6.45,20.61,32.04,-1,-1
NA:-1,Dapp,157,-1,-1,-1,-1,-1,7.31,22.77,32.76,-1,-1
NA:-1,Daa,157,-1,-1,-1,-1,-1,6.88,18.81,31.68,-1,-1
NA:-1,Z2,157,-1,-1,-1,-1,-1,6.45,22.14,29.97,-1,-1
NA:-1,Z3,157,-1,-1,-1,-1,-1,6.02,19.62,29.61,-1,-1
NA:-1,ABplppaaa,157,-1,-1,-1,-1,-1,7.31,14.31,32.67,-1,-1
NA:-1,ABplppaap,157,-1,-1,-1,-1,-1,8.17,15.75,33.12,-1,-1
NA:-1,ABplppapa,157,-1,-1,-1,-1,-1,6.45,15.84,33.39,-1,-1
NA:-1,ABplppapp,157,-1,-1,-1,-1,-1,7.74,18.99,34.47,-1,-1
NA:-1,ABplppppap,157,-1,-1,-1,-1,-1,9.46,18.9,32.49,-1,-1
NA:-1,ABplppppaa,157,-1,-1,-1,-1,-1,9.89,17.01,32.76,-1,-1
NA:-1,ABplpppap,157,-1,-1,-1,-1,-1,9.03,20.25,34.29,-1,-1
NA:-1,ABplpppaa,157,-1,-1,-1,-1,-1,8.17,17.64,33.66,-1,-1
NA:-1,ABplpappp,157,-1,-1,-1,-1,-1,9.46,17.91,30.96,-1,-1
NA:-1,ABplpappaa,157,-1,-1,-1,-1,-1,9.46,14.76,29.7,-1,-1
NA:-1,ABplpappap,157,-1,-1,-1,-1,-1,9.89,16.47,30.33,-1,-1
NA:-1,ABplpapap,157,-1,-1,-1,-1,-1,9.89,15.48,31.95,-1,-1
NA:-1,ABplpapaa,157,-1,-1,-1,-1,-1,8.6,14.04,31.68,-1,-1
NA:-1,ABplpaapp,157,-1,-1,-1,-1,-1,6.02,14.04,32.49,-1,-1
NA:-1,ABplpaapa,157,-1,-1,-1,-1,-1,5.16,12.24,31.41,-1,-1
NA:-1,ABplpaaap,157,-1,-1,-1,-1,-1,6.88,12.6,31.41,-1,-1
NA:-1,ABplpaaaa,157,-1,-1,-1,-1,-1,7.31,10.98,30.15,-1,-1
NA:-1,ABalpppppa,157,-1,-1,-1,-1,-1,4.3,12.24,29.97,-1,-1
NA:-1,ABalpppppp,157,-1,-1,-1,-1,-1,3.87,14.4,30.33,-1,-1
NA:-1,ABalpppap,157,-1,-1,-1,-1,-1,5.59,10.62,29.88,-1,-1
NA:-1,ABalppppa,157,-1,-1,-1,-1,-1,4.3,11.25,28.53,-1,-1
NA:-1,ABalpppaa,157,-1,-1,-1,-1,-1,4.73,9.45,27.63,-1,-1
NA:-1,ABalppaap,157,-1,-1,-1,-1,-1,6.88,9.45,28.98,-1,-1
NA:-1,ABalppaaa,157,-1,-1,-1,-1,-1,6.02,8.82,27.45,-1,-1
NA:-1,ABalppapp,157,-1,-1,-1,-1,-1,8.6,12.78,30.15,-1,-1
NA:-1,ABalppapa,157,-1,-1,-1,-1,-1,9.03,10.8,28.89,-1,-1
NA:-1,ABalpapppa,157,-1,-1,-1,-1,-1,8.17,14.31,26.64,-1,-1
NA:-1,ABalpappap,157,-1,-1,-1,-1,-1,9.46,14.49,27.18,-1,-1
NA:-1,ABalpappaa,157,-1,-1,-1,-1,-1,10.32,12.06,26.73,-1,-1
NA:-1,ABalpapaa,157,-1,-1,-1,-1,-1,9.89,10.35,27.27,-1,-1
NA:-1,ABalpapap,157,-1,-1,-1,-1,-1,9.03,12.69,28.08,-1,-1
NA:-1,ABalpaapap,157,-1,-1,-1,-1,-1,9.46,9.72,25.65,-1,-1
NA:-1,ABalpaapaa,157,-1,-1,-1,-1,-1,8.17,9,23.58,-1,-1
NA:-1,Cpapp,157,-1,-1,-1,-1,-1,9.03,27.81,32.67,-1,-1
NA:-1,Cpapa,157,-1,-1,-1,-1,-1,6.45,27.45,32.04,-1,-1
NA:-1,Cpaaa,157,-1,-1,-1,-1,-1,2.58,22.5,28.35,-1,-1
NA:-1,Cpaapp,157,-1,-1,-1,-1,-1,4.3,26.28,31.77,-1,-1
NA:-1,Cpaapa,157,-1,-1,-1,-1,-1,3.01,25.02,30.51,-1,-1
NA:-1,Cppaa,157,-1,-1,-1,-1,-1,9.03,22.95,29.43,-1,-1
NA:-1,Cppap,157,-1,-1,-1,-1,-1,9.03,24.84,31.05,-1,-1
NA:-1,Cpppp,157,-1,-1,-1,-1,-1,9.03,26.64,31.5,-1,-1
NA:-1,Cpppa,157,-1,-1,-1,-1,-1,8.6,26.28,29.88,-1,-1
NA:-1,ABalpaaaa,157,-1,-1,-1,-1,-1,10.32,10.98,24.57,-1,-1
NA:-1,ABalpaaap,157,-1,-1,-1,-1,-1,9.03,11.7,26.01,-1,-1
NA:-1,ABalappppp,157,-1,-1,-1,-1,-1,4.3,16.92,23.94,-1,-1
NA:-1,ABalapppaa,157,-1,-1,-1,-1,-1,3.44,11.97,22.05,-1,-1
NA:-1,ABalappppa,157,-1,-1,-1,-1,-1,4.3,15.12,23.04,-1,-1
NA:-1,ABalapppap,157,-1,-1,-1,-1,-1,3.44,14.04,22.32,-1,-1
NA:-1,Caapa,157,-1,-1,-1,-1,-1,7.74,27.18,34.47,-1,-1
NA:-1,ABalpaapp,157,-1,-1,-1,-1,-1,7.74,9.99,27.18,-1,-1
NA:-1,ABplppppp,157,-1,-1,-1,-1,-1,9.46,20.61,32.04,-1,-1
NA:-1,ABprppppp,158,-1,-1,-1,-1,-1,10.32,24.12,29.07,-1,-1
NA:-1,ABprppppa,158,-1,-1,-1,-1,-1,9.46,23.31,26.91,-1,-1
NA:-1,ABprpppap,158,-1,-1,-1,-1,-1,10.32,25.74,28.17,-1,-1
NA:-1,ABprpppaa,158,-1,-1,-1,-1,-1,9.46,24.3,25.47,-1,-1
NA:-1,ABprppaap,158,-1,-1,-1,-1,-1,9.46,22.59,24.48,-1,-1
NA:-1,ABprppapa,158,-1,-1,-1,-1,-1,8.17,22.68,24.3,-1,-1
NA:-1,ABprppapp,158,-1,-1,-1,-1,-1,8.17,24.48,26.19,-1,-1
NA:-1,ABprpaaaa,158,-1,-1,-1,-1,-1,8.6,17.28,22.05,-1,-1
NA:-1,ABprpaaap,158,-1,-1,-1,-1,-1,8.6,19.44,22.41,-1,-1
NA:-1,ABprpaapa,158,-1,-1,-1,-1,-1,7.74,18.45,21.6,-1,-1
NA:-1,ABprpaapp,158,-1,-1,-1,-1,-1,7.31,21.06,22.59,-1,-1
NA:-1,ABprppaaa,158,-1,-1,-1,-1,-1,8.6,21.15,23.85,-1,-1
NA:-1,ABprpappp,158,-1,-1,-1,-1,-1,9.89,21.78,28.44,-1,-1
NA:-1,ABprpappap,158,-1,-1,-1,-1,-1,9.46,20.25,27.81,-1,-1
NA:-1,ABprpappaa,158,-1,-1,-1,-1,-1,9.89,19.26,25.92,-1,-1
NA:-1,ABprpapaa,158,-1,-1,-1,-1,-1,9.46,19.98,24.39,-1,-1
NA:-1,ABprpapap,158,-1,-1,-1,-1,-1,9.89,21.24,25.74,-1,-1
